tmax;alpha;dx;dt;stable;nb_iteration;erreur
500.0;8.91111111111111e-05;0.00862068965517241;16.6666666666667;0;30;8.71107952377812e+52
500.0;8.91111111111111e-05;0.00862068965517241;18.3333333333333;0;28;2.19498902459476e+50
500.0;8.91111111111111e-05;0.00862068965517241;20.0;0;26;3.02659868808108e+47
500.0;8.91111111111111e-05;0.00858369098712446;5.0;0;101;3.21040472331917e+133
500.0;8.91111111111111e-05;0.00858369098712446;6.66666666666667;0;76;2.09006547386252e+109
500.0;8.91111111111111e-05;0.00858369098712446;8.33333333333333;0;60;2.89888134956239e+91
500.0;8.91111111111111e-05;0.00858369098712446;10.0;0;51;1.9843683667283e+81
500.0;8.91111111111111e-05;0.00858369098712446;11.6666666666667;0;43;7.66803880814602e+70
500.0;8.91111111111111e-05;0.00858369098712446;13.3333333333333;0;38;2.80243424458845e+64
500.0;8.91111111111111e-05;0.00858369098712446;15.0;0;34;1.09212636719982e+59
500.0;8.91111111111111e-05;0.00858369098712446;16.6666666666667;0;30;1.12651782506601e+53
500.0;8.91111111111111e-05;0.00858369098712446;18.3333333333333;0;28;2.78873898415172e+50
500.0;8.91111111111111e-05;0.00858369098712446;20.0;0;26;3.778127781834e+47
500.0;8.91111111111111e-05;0.00854700854700855;5.0;0;101;7.88252811990655e+133
500.0;8.91111111111111e-05;0.00854700854700855;6.66666666666667;0;76;4.07487541130714e+109
500.0;8.91111111111111e-05;0.00854700854700855;8.33333333333333;0;60;4.88983892774019e+91
500.0;8.91111111111111e-05;0.00854700854700855;10.0;0;51;3.08695374245542e+81
500.0;8.91111111111111e-05;0.00854700854700855;11.6666666666667;0;43;1.11099069190585e+71
500.0;8.91111111111111e-05;0.00854700854700855;13.3333333333333;0;38;3.88418130157692e+64
500.0;8.91111111111111e-05;0.00854700854700855;15.0;0;34;1.46115348831175e+59
500.0;8.91111111111111e-05;0.00854700854700855;16.6666666666667;0;30;1.45516889104284e+53
500.0;8.91111111111111e-05;0.00854700854700855;18.3333333333333;0;28;3.53938218410251e+50
500.0;8.91111111111111e-05;0.00854700854700855;20.0;0;26;4.7116918149254e+47
500.0;8.91111111111111e-05;0.00851063829787234;5.0;0;101;1.92736556720986e+134
500.0;8.91111111111111e-05;0.00851063829787234;6.66666666666667;0;76;7.92050265451436e+109
500.0;8.91111111111111e-05;0.00851063829787234;8.33333333333333;0;60;8.2288778835814e+91
500.0;8.91111111111111e-05;0.00851063829787234;10.0;0;51;4.79274737120867e+81
500.0;8.91111111111111e-05;0.00851063829787234;11.6666666666667;0;43;1.60703230729361e+71
500.0;8.91111111111111e-05;0.00851063829787234;13.3333333333333;0;38;5.37575570971595e+64
500.0;8.91111111111111e-05;0.00851063829787234;15.0;0;34;1.95237921664686e+59
500.0;8.91111111111111e-05;0.00851063829787234;16.6666666666667;0;30;1.87759675829929e+53
500.0;8.91111111111111e-05;0.00851063829787234;18.3333333333333;0;28;4.48740385409975e+50
500.0;8.91111111111111e-05;0.00851063829787234;20.0;0;26;5.87028589692121e+47
500.0;8.91111111111111e-05;0.00847457627118644;5.0;0;101;4.69323990940582e+134
500.0;8.91111111111111e-05;0.00847457627118644;6.66666666666667;0;76;1.53492565067681e+110
500.0;8.91111111111111e-05;0.00847457627118644;8.33333333333333;0;60;1.38158601401048e+92
500.0;8.91111111111111e-05;0.00847457627118644;10.0;0;51;7.42665494601168e+81
500.0;8.91111111111111e-05;0.00847457627118644;11.6666666666667;0;43;2.32077606938705e+71
500.0;8.91111111111111e-05;0.00847457627118644;13.3333333333333;0;38;7.42952549614509e+64
500.0;8.91111111111111e-05;0.00847457627118644;15.0;0;34;2.60545041244937e+59
500.0;8.91111111111111e-05;0.00847457627118644;16.6666666666667;0;30;2.41996526500109e+53
500.0;8.91111111111111e-05;0.00847457627118644;18.3333333333333;0;28;5.68348774641907e+50
500.0;8.91111111111111e-05;0.00847457627118644;20.0;0;26;7.30680362392963e+47
500.0;8.91111111111111e-05;0.00843881856540084;5.0;0;101;1.13817363221942e+135
500.0;8.91111111111111e-05;0.00843881856540084;6.66666666666667;0;76;2.96572027668917e+110
500.0;8.91111111111111e-05;0.00843881856540084;8.33333333333333;0;60;2.31427867165572e+92
500.0;8.91111111111111e-05;0.00843881856540084;10.0;0;51;1.14858686511999e+82
500.0;8.91111111111111e-05;0.00843881856540084;11.6666666666667;0;43;3.34612835746621e+71
500.0;8.91111111111111e-05;0.00843881856540084;13.3333333333333;0;38;1.02534407799824e+65
500.0;8.91111111111111e-05;0.00843881856540084;15.0;0;34;3.47261463681628e+59
500.0;8.91111111111111e-05;0.00843881856540084;16.6666666666667;0;30;3.11557385356511e+53
500.0;8.91111111111111e-05;0.00843881856540084;18.3333333333333;0;28;7.1910232646871e+50
500.0;8.91111111111111e-05;0.00843881856540084;20.0;0;26;9.08625745354203e+47
500.0;8.91111111111111e-05;0.00840336134453781;5.0;0;101;2.74908492883051e+135
500.0;8.91111111111111e-05;0.00840336134453781;6.66666666666667;0;76;5.71338056908788e+110
500.0;8.91111111111111e-05;0.00840336134453781;8.33333333333333;0;60;3.86778951743552e+92
500.0;8.91111111111111e-05;0.00840336134453781;10.0;0;51;1.77297996902312e+82
500.0;8.91111111111111e-05;0.00840336134453781;11.6666666666667;0;43;4.81680301606388e+71
500.0;8.91111111111111e-05;0.00840336134453781;13.3333333333333;0;38;1.41309245663323e+65
500.0;8.91111111111111e-05;0.00840336134453781;15.0;0;34;4.6226423485747e+59
500.0;8.91111111111111e-05;0.00840336134453781;16.6666666666667;0;30;4.00675933185364e+53
500.0;8.91111111111111e-05;0.00840336134453781;18.3333333333333;0;28;9.08921384757365e+50
500.0;8.91111111111111e-05;0.00840336134453781;20.0;0;26;1.12884841512721e+48
500.0;0.0001;0.0091324200913242;5.0;0;101;1.37244929020284e+133
500.0;0.0001;0.0091324200913242;6.66666666666667;0;76;1.12790406862404e+109
500.0;0.0001;0.0091324200913242;8.33333333333333;0;60;1.81077960228169e+91
500.0;0.0001;0.0091324200913242;10.0;0;51;1.34513334783518e+81
500.0;0.0001;0.0091324200913242;11.6666666666667;0;43;5.58489059895144e+70
500.0;0.0001;0.0091324200913242;13.3333333333333;0;38;2.13460794969889e+64
500.0;0.0001;0.0091324200913242;15.0;0;34;8.62080120040032e+58
500.0;0.0001;0.0091324200913242;16.6666666666667;0;30;9.2131811579089e+52
500.0;0.0001;0.0091324200913242;18.3333333333333;0;28;2.32172263954324e+50
500.0;0.0001;0.0091324200913242;20.0;0;26;3.20164355518332e+47
500.0;0.0001;0.00909090909090909;5.0;0;101;3.5697335807581e+133
500.0;0.0001;0.00909090909090909;6.66666666666667;0;76;2.29511722173528e+109
500.0;0.0001;0.00909090909090909;8.33333333333333;0;60;3.15838634714646e+91
500.0;0.0001;0.00909090909090909;10.0;0;51;2.15253808147895e+81
500.0;0.0001;0.00909090909090909;11.6666666666667;0;43;8.28587630178624e+70
500.0;0.0001;0.00909090909090909;13.3333333333333;0;38;3.02096153571403e+64
500.0;0.0001;0.00909090909090909;15.0;0;34;1.17503522121083e+59
500.0;0.0001;0.00909090909090909;16.6666666666667;0;30;1.20973258321771e+53
500.0;0.0001;0.00909090909090909;18.3333333333333;0;28;2.99187950372569e+50
500.0;0.0001;0.00909090909090909;20.0;0;26;4.04948481073071e+47
500.0;0.0001;0.00904977375565611;5.0;0;101;9.24120694391994e+133
500.0;0.0001;0.00904977375565611;6.66666666666667;0;76;4.65422706171147e+109
500.0;0.0001;0.00904977375565611;8.33333333333333;0;60;5.49430107108339e+91
500.0;0.0001;0.00904977375565611;10.0;0;51;3.43692742057771e+81
500.0;0.0001;0.00904977375565611;11.6666666666667;0;43;1.22703354151639e+71
500.0;0.0001;0.00904977375565611;13.3333333333333;0;38;4.26840882171888e+64
500.0;0.0001;0.00904977375565611;15.0;0;34;1.59928724185574e+59
500.0;0.0001;0.00904977375565611;16.6666666666667;0;30;1.5864218488381e+53
500.0;0.0001;0.00904977375565611;18.3333333333333;0;28;3.85093748494881e+50
500.0;0.0001;0.00904977375565611;20.0;0;26;5.1162729811749e+47
500.0;0.0001;0.00900900900900901;5.0;0;101;2.38119953658159e+134
500.0;0.0001;0.00900900900900901;6.66666666666667;0;76;9.4062166010233e+109
500.0;0.0001;0.00900900900900901;8.33333333333333;0;60;9.53275406995762e+91
500.0;0.0001;0.00900900900900901;10.0;0;51;5.47561830832578e+81
500.0;0.0001;0.00900900900900901;11.6666666666667;0;43;1.8137453396839e+71
500.0;0.0001;0.00900900900900901;13.3333333333333;0;38;6.02125810813972e+64
500.0;0.0001;0.00900900900900901;15.0;0;34;2.17360339570271e+59
500.0;0.0001;0.00900900900900901;16.6666666666667;0;30;2.07779494775129e+53
500.0;0.0001;0.00900900900900901;18.3333333333333;0;28;4.95087801723496e+50
500.0;0.0001;0.00900900900900901;20.0;0;26;6.45712493988933e+47
500.0;0.0001;0.00896860986547085;5.0;0;101;6.10741694368471e+134
500.0;0.0001;0.00896860986547085;6.66666666666667;0;76;1.89461774296607e+110
500.0;0.0001;0.00896860986547085;8.33333333333333;0;60;1.64965865134569e+92
500.0;0.0001;0.00896860986547085;10.0;0;51;8.70459161899518e+81
500.0;0.0001;0.00896860986547085;11.6666666666667;0;43;2.67612029814209e+71
500.0;0.0001;0.00896860986547085;13.3333333333333;0;38;8.48038341829127e+64
500.0;0.0001;0.00896860986547085;15.0;0;34;2.94997410248953e+59
500.0;0.0001;0.00896860986547085;16.6666666666667;0;30;2.71798138224139e+53
500.0;0.0001;0.00896860986547085;18.3333333333333;0;28;6.35764221914336e+50
500.0;0.0001;0.00896860986547085;20.0;0;26;8.14067776341789e+47
500.0;0.0001;0.00892857142857143;5.0;0;101;1.55931624154529e+135
500.0;0.0001;0.00892857142857143;6.66666666666667;0;76;3.80348517303165e+110
500.0;0.0001;0.00892857142857143;8.33333333333333;0;60;2.84741271866229e+92
500.0;0.0001;0.00892857142857143;10.0;0;51;1.38078184879755e+82
500.0;0.0001;0.00892857142857143;11.6666666666667;0;43;3.94141218798777e+71
500.0;0.0001;0.00892857142857143;13.3333333333333;0;38;1.19249683114295e+65
500.0;0.0001;0.00892857142857143;15.0;0;34;3.99802876040974e+59
500.0;0.0001;0.00892857142857143;16.6666666666667;0;30;3.55103599722102e+53
500.0;0.0001;0.00892857142857143;18.3333333333333;0;28;8.15478825936227e+50
500.0;0.0001;0.00892857142857143;20.0;0;26;1.02523191475279e+48
500.0;0.0001;0.00888888888888889;5.0;0;101;3.96319592154504e+135
500.0;0.0001;0.00888888888888889;6.66666666666667;0;76;7.61043410559419e+110
500.0;0.0001;0.00888888888888889;8.33333333333333;0;60;4.90227976365295e+92
500.0;0.0001;0.00888888888888889;10.0;0;51;2.18560688249535e+82
500.0;0.0001;0.00888888888888889;11.6666666666667;0;43;5.79458483213744e+71
500.0;0.0001;0.00888888888888889;13.3333333333333;0;38;1.67424450095491e+65
500.0;0.0001;0.00888888888888889;15.0;0;34;5.41089488908674e+59
500.0;0.0001;0.00888888888888889;16.6666666666667;0;30;4.63375881011043e+53
500.0;0.0001;0.00888888888888889;18.3333333333333;0;28;1.04480832063239e+51
500.0;0.0001;0.00888888888888889;20.0;0;26;1.28981693176783e+48
500.0;0.0001;0.0088495575221239;5.0;0;101;1.00279264209018e+136
500.0;0.0001;0.0088495575221239;6.66666666666667;0;76;1.51781405649554e+111
500.0;0.0001;0.0088495575221239;8.33333333333333;0;60;8.41875081653464e+92
500.0;0.0001;0.0088495575221239;10.0;0;51;3.45221703222045e+82
500.0;0.0001;0.0088495575221239;11.6666666666667;0;43;8.5040202236713e+71
500.0;0.0001;0.0088495575221239;13.3333333333333;0;38;2.346965691926e+65
500.0;0.0001;0.0088495575221239;15.0;0;34;7.31296233257181e+59
500.0;0.0001;0.0088495575221239;16.6666666666667;0;30;6.03929724458572e+53
500.0;0.0001;0.0088495575221239;18.3333333333333;0;28;1.33712621305298e+51
500.0;0.0001;0.0088495575221239;20.0;0;26;1.62099845681741e+48
500.0;0.0001;0.00881057268722467;5.0;0;101;2.52609827590232e+136
500.0;0.0001;0.00881057268722467;6.66666666666667;0;76;3.01732997627592e+111
500.0;0.0001;0.00881057268722467;8.33333333333333;0;60;1.44214692884948e+93
500.0;0.0001;0.00881057268722467;10.0;0;51;5.44141460116175e+82
500.0;0.0001;0.00881057268722467;11.6666666666667;0;43;1.2458474624165e+72
500.0;0.0001;0.00881057268722467;13.3333333333333;0;38;3.28493692683169e+65
500.0;0.0001;0.00881057268722467;15.0;0;34;9.8701586956352e+59
500.0;0.0001;0.00881057268722467;16.6666666666667;0;30;7.86174271803267e+53
500.0;0.0001;0.00881057268722467;18.3333333333333;0;28;1.70932437294579e+51
500.0;0.0001;0.00881057268722467;20.0;0;26;2.03511900317079e+48
500.0;0.0001;0.0087719298245614;5.0;0;101;6.3355133730907e+136
500.0;0.0001;0.0087719298245614;6.66666666666667;0;76;5.97909698355722e+111
500.0;0.0001;0.0087719298245614;8.33333333333333;0;60;2.46430185541735e+93
500.0;0.0001;0.0087719298245614;10.0;0;51;8.5589744823897e+82
500.0;0.0001;0.0087719298245614;11.6666666666667;0;43;1.82201155639391e+72
500.0;0.0001;0.0087719298245614;13.3333333333333;0;38;4.59077384139873e+65
500.0;0.0001;0.0087719298245614;15.0;0;34;1.33035308963223e+60
500.0;0.0001;0.0087719298245614;16.6666666666667;0;30;1.02219895710741e+54
500.0;0.0001;0.0087719298245614;18.3333333333333;0;28;2.18271616057322e+51
500.0;0.0001;0.0087719298245614;20.0;0;26;2.55242947707351e+48
500.0;0.0001;0.00873362445414847;5.0;0;101;1.58206571600548e+137
500.0;0.0001;0.00873362445414847;6.66666666666667;0;76;1.18105521786597e+112
500.0;0.0001;0.00873362445414847;8.33333333333333;0;60;4.20059625914637e+93
500.0;0.0001;0.00873362445414847;10.0;0;51;1.3434954941397e+83
500.0;0.0001;0.00873362445414847;11.6666666666667;0;43;2.66005116779061e+72
500.0;0.0001;0.00873362445414847;13.3333333333333;0;38;6.40603607522845e+65
500.0;0.0001;0.00873362445414847;15.0;0;34;1.79071738910317e+60
500.0;0.0001;0.00873362445414847;16.6666666666667;0;30;1.3275194821905e+54
500.0;0.0001;0.00873362445414847;18.3333333333333;0;28;2.78416566254078e+51
500.0;0.0001;0.00873362445414847;20.0;0;26;3.19799974633681e+48
500.0;0.0001;0.00869565217391304;5.0;0;101;3.93365942313977e+137
500.0;0.0001;0.00869565217391304;6.66666666666667;0;76;2.32562500911882e+112
500.0;0.0001;0.00869565217391304;8.33333333333333;0;60;7.14283436457876e+93
500.0;0.0001;0.00869565217391304;10.0;0;51;2.10457074494052e+83
500.0;0.0001;0.00869565217391304;11.6666666666667;0;43;3.87693309128927e+72
500.0;0.0001;0.00869565217391304;13.3333333333333;0;38;8.92572384968536e+65
500.0;0.0001;0.00869565217391304;15.0;0;34;2.40718683764208e+60
500.0;0.0001;0.00869565217391304;16.6666666666667;0;30;1.72202658154226e+54
500.0;0.0001;0.00869565217391304;18.3333333333333;0;28;3.54749822796906e+51
500.0;0.0001;0.00869565217391304;20.0;0;26;4.00283578357223e+48
500.0;0.0001;0.00865800865800866;5.0;0;101;9.73905096410381e+137
500.0;0.0001;0.00865800865800866;6.66666666666667;0;76;4.56516979862709e+112
500.0;0.0001;0.00865800865800866;8.33333333333333;0;60;1.21166520101928e+94
500.0;0.0001;0.00865800865800866;10.0;0;51;3.29012065007273e+83
500.0;0.0001;0.00865800865800866;11.6666666666667;0;43;5.64095742574659e+72
500.0;0.0001;0.00865800865800866;13.3333333333333;0;38;1.24180664815047e+66
500.0;0.0001;0.00865800865800866;15.0;0;34;3.23162066876649e+60
500.0;0.0001;0.00865800865800866;16.6666666666667;0;30;2.23119140464446e+54
500.0;0.0001;0.00865800865800866;18.3333333333333;0;28;4.51526062744657e+51
500.0;0.0001;0.00865800865800866;20.0;0;26;5.00524899798754e+48
500.0;0.0001;0.00862068965517241;5.0;0;101;2.40105448035113e+138
500.0;0.0001;0.00862068965517241;6.66666666666667;0;76;8.93376727163037e+112
500.0;0.0001;0.00862068965517241;8.33333333333333;0;60;2.05048589774959e+94
500.0;0.0001;0.00862068965517241;10.0;0;51;5.13321119993152e+83
500.0;0.0001;0.00862068965517241;11.6666666666667;0;43;8.19389122543042e+72
500.0;0.0001;0.00862068965517241;13.3333333333333;0;38;1.72514969697358e+66
500.0;0.0001;0.00862068965517241;15.0;0;34;4.33275286859176e+60
500.0;0.0001;0.00862068965517241;16.6666666666667;0;30;2.88759529023074e+54
500.0;0.0001;0.00862068965517241;18.3333333333333;0;28;5.7409153303454e+51
500.0;0.0001;0.00862068965517241;20.0;0;26;6.25253316840498e+48
500.0;0.0001;0.00858369098712446;5.0;0;101;5.8948188987371e+138
